id,name,alt_names,network,owners,country,categories,is_nsfw,launched,closed,replaced_by,website
NickJr.hu,Nick Jr.,,Nickelodeon,MTV Networks s.r.o.,HU,kids,FALSE,2013-10-01,,,http://www.nickelodeon.hu/
NickJr.ie,Nick Jr.,,,,IE,kids,FALSE,,,,
NickJr.il,Nick Jr.,,Nickelodeon,Ananey Communications,IL,kids,FALSE,2012-02-07,,,http://nick.co.il/
NickJr.in,Nick Jr.,,Nickelodeon,Viacom18,IN,kids,FALSE,2012-11-21,,,http://nickjrindia.com/
NickJr.it,Nick Jr.,,Nickelodeon,Paramount Networks EMEAA,IT,kids,FALSE,2009-08-01,,,http://www.nickjr.it/
NickJr.nl,Nick Jr.,,Nickelodeon,Paramount Networks EMEAA,NL,kids,FALSE,2005-05-01,,,https://www.nickjr.nl/
NickJr.pl,Nick Jr.,Nick Jr Polska,Nickelodeon,,PL,kids,FALSE,,,,https://www.nickjr.com.pl/
NickJr.pt,Nick Jr.,,Nickelodeon,Paramount Networks EMEAA,PT,kids,FALSE,2017-11-02,,,http://www.nickjr.pt/
NickJr.ro,Nick Jr.,Nick Jr România,Nickelodeon,,RO,kids,FALSE,,,,http://www.nickjr.tv/
NickJr.rs,Nick Jr.,,Nickelodeon,,RS,kids,FALSE,,,,http://www.nick.tv/
NickJr.ru,Nick Jr.,,Nickelodeon,,RU,kids,FALSE,,,,https://jr.nickelodeon.ru/
NickJr.si,Nick Jr.,,Nickelodeon,,SI,kids,FALSE,,,,http://www.nick.tv/
NickJr.tr,Nick Jr.,,Nickelodeon,,TR,kids,FALSE,,,,http://www.nickjr.com/
NickJr.uk,Nick Jr.,,Nickelodeon,Nickelodeon UK Ltd,UK,kids,FALSE,2006-04-24,,,http://www.nickjr.co.uk/
NickJr.us,Nick Jr.,,Nickelodeon,,US,kids,FALSE,1988-01-04,,,http://www.nickjr.com/
NickJrAfrica.za,Nick Jr. Africa,,Nickelodeon,Paramount Networks EMEAA,ZA,kids,FALSE,2014-09-30,,,http://www.nickelodeonafrica.com/
NickJrArabia.ae,Nick Jr. Arabia,,Nickelodeon,Paramount Networks EMEAA,AE,kids,FALSE,2015-01-05,,,http://www.nickelodeonarabia.com/
NickJrAsia.sg,Nick Jr. Asia,,Nickelodeon,Paramount Networks EMEAA,SG,kids,FALSE,2011-05-18,,,http://www.nickjr.tv/
NickJrClub.us,Nick Jr. Club,,Nickelodeon,,US,kids,FALSE,,,,https://pluto.tv/en/live-tv/nick-jr-club-1
NickJrenEspanol.us,Nick Jr. en Espanol,Nick Jr en Español,Nickelodeon,,US,kids,FALSE,,,,https://pluto.tv/en/live-tv/nick-jr-en-espanol
NickJrIndonesia.id,Nick Jr. Indonesia,,,Paramount Networks EMEAA,ID,animation,FALSE,,,,https://www.nickjr.tv/
NickJrLatinAmerica.us,Nick Jr. Latin America,,Nickelodeon,,US,kids,FALSE,,,,http://la.nickjr.tv/
NickJrPlutoTV.us,Nick Jr. Pluto TV,,Nickelodeon,,US,kids,FALSE,,,,https://pluto.tv/en/live-tv/nick-jr-pluto-tv-ptv1
NickJrScandinavia.nl,Nick Jr. Scandinavia,,Nickelodeon,Paramount Networks EMEAA,NL,kids,FALSE,2010-09-01,,,http://www.nickjr.tv/
NickJrToo.ie,Nick Jr. Too,,,,IE,kids,FALSE,,,,
NickJrToo.uk,Nick Jr. Too,Nick Jr. Peppa;Nick Jr. 2,Nickelodeon,Paramount International Networks;BSkyB,UK,kids,FALSE,2006-04-24,,,http://www.nickjr.co.uk/
NickMusic.au,NickMusic,,Nickelodeon,Paramount Networks EMEAA,AU,music,FALSE,2020-07-01,,,http://www.nick.com.au/
NickMusic.nl,NickMusic,,Nickelodeon,Paramount Networks EMEAA,NL,music,FALSE,2007-08-02,,,http://www.nickelodeon.nl/
NickMusic.us,NickMusic,,Nickelodeon,Paramount Media Networks,US,music,FALSE,2002-05-01,,,http://www.nick.com/
NickPlutoTV.us,Nick Pluto TV,,Pluto TV,,US,kids,FALSE,,,,https://pluto.tv/en/live-tv/nick-pluto-tv
NickRewind.us,NickRewind,,Pluto TV,,US,kids,FALSE,,,,https://pluto.tv/en/live-tv/nick-rewind-de
NickSchweiz.ch,Nick Schweiz,,Nickelodeon,CH Media,CH,kids,FALSE,2009-04-01,,,https://www.nick.de/programm/nickelodeon-ch
NickSpace.us,Nick Space,,Pluto TV,,US,kids,FALSE,,,,https://pluto.tv/en/live-tv/nick-space-de
NickSpotlight.us,Nick Spotlight,,Pluto TV,,US,kids,FALSE,,,,https://pluto.tv/en/live-tv/nick-spotlight-de
NickTeen.us,Nick Teen,,Pluto TV,,US,kids,FALSE,,,,https://pluto.tv/en/live-tv/nick-teen-ptv1
Nicktoons.bg,Nicktoons,,Nickelodeon,Paramount Global,BG,kids,FALSE,2018-02-15,,,https://nicktoons.bg/
Nicktoons.ca,Nicktoons,,,,CA,kids,FALSE,2023-12-22,,,
Nicktoons.cz,Nicktoons,,Nickelodeon,Paramount Global,CZ,kids,FALSE,2018-02-15,,,https://www.nicktoons.cz/
Nicktoons.de,Nicktoons,Nick Premium,Nickelodeon,Paramount Media Networks,DE,kids,FALSE,2007-12-01,,,http://www.nick.de/sender/19-nicktoons
Nicktoons.hu,Nicktoons,,Nickelodeon,Paramount Global,HU,kids,FALSE,2018-02-15,,,http://www.nickelodeon.hu/
Nicktoons.ie,Nicktoons,,,,IE,kids,FALSE,,,,
Nicktoons.nl,Nicktoons,,Nickelodeon,Paramount Networks EMEAA,NL,kids,FALSE,2007-08-02,,,https://www.nickelodeon.nl/
Nicktoons.pl,Nicktoons,Nicktoons Polska,Nickelodeon,Paramount Global,PL,kids,FALSE,2018-02-15,,,http://nicktoons.nick.com.pl/
Nicktoons.ro,Nicktoons,Nicktoons România,Nickelodeon,Paramount Global,RO,kids,FALSE,2018-02-15,,,http://www.nicktoons.ro/
Nicktoons.ru,Nicktoons,,Paramount Media Networks,Paramount Global,RU,kids,FALSE,2018-01-01,,,http://www.nickelodeon.ru/
Nicktoons.tr,Nicktoons,,Nickelodeon,Paramount Global,TR,kids,FALSE,,,,http://nicktoons.nick.com/
Nicktoons.uk,Nicktoons,NickLoudHouse,Nickelodeon,Nickelodeon UK Ltd,UK,kids,FALSE,2002-07-22,,,http://www.nick.co.uk/
Nicktoons.us,Nicktoons,,Nickelodeon,Paramount Global,US,kids,FALSE,2002-05-01,,,http://nicktoons.nick.com/
NicktoonsAdria.hr,Nicktoons Adria,,Nickelodeon,Paramount Global,HR,kids,FALSE,2018-02-15,,,http://www.nick.tv/
NicktoonsAfrica.za,Nicktoons Africa,,Nickelodeon,Paramount Networks EMEAA,ZA,kids,FALSE,2014-09-30,,,http://www.nickelodeonafrica.com/micro/nicktoons/qzj5mr
NicktoonsArabia.ae,Nicktoons Arabia,,Nickelodeon,Paramount Networks EMEAA,AE,kids,FALSE,2017-02-15,,,http://www.nickelodeonarabia.com/
NicktoonsCIS.ru,Nicktoons CIS,,Nickelodeon,,RU,kids,FALSE,,2022-04-28,,http://www.nickelodeon.ru/
NicktoonsLatinAmerica.us,Nicktoons Latin America,,Nickelodeon,,US,kids,FALSE,2013-02-04,2020-09-01,NickMusic.us,http://nickelodeon.la/
NicktoonsScandinavia.nl,Nicktoons Scandinavia,,Nickelodeon,,NL,kids,FALSE,,,,https://www.nickelodeon.se/nicktoons
Nicktoonsters.uk,Nicktoonsters,,,,UK,,FALSE,2008-08-18,2009-07-31,,
NicolStudioRD.do,Nicol Studio RD,,,,DO,general,FALSE,,,,https://www.vivalivetv.com/channel/nicol-studio-rd
NicoyaTV.cr,NicoyaTV,,,,CR,general,FALSE,,,,https://www.nicoyatv.com/
NidaeAlIslamRadio.sa,Nidae AlIslam Radio,,,,SA,music,FALSE,,,,https://www.aloula.sa/en/live/nidaalislam
NiederbayernTV.de,Niederbayern TV,,,Niederbayern TV Programm und Werbe GmbH,DE,general,FALSE,,,,https://www.niederbayerntv.de/
NiederbayernTVDeggendorfStraubing.de,Niederbayern TV Deggendorf & Straubing,Donau TV,,Niederbayern TV Programm und Werbe GmbH,DE,general,FALSE,,,,https://deggendorf.niederbayerntv.de/
NiederbayernTVLandshut.de,Niederbayern TV Landshut,Isar TV,,Niederbayern TV Landshut GmbH,DE,general,FALSE,,,,https://landshut.niederbayerntv.de/
NiederbayernTVPassau.de,Niederbayern TV Passau,,,Niederbayern TV Passau GmbH,DE,general,FALSE,,,,https://passau.niederbayerntv.de/
NiederbayernTVSatellit.de,Niederbayern TV Satellit,,,Niederbayern TV Programm und Werbe GmbH,DE,general,FALSE,,,,https://www.niederbayerntv.de/
NietaTV.ml,Nieta TV,,,,ML,religious,FALSE,,,,
Nigbati.ng,Nigbati,,,,NG,culture,FALSE,,,,https://www.nigbati.tv/
Niger24.ne,Niger 24,,,,NE,news,FALSE,,,,
NigezieXtreme.ng,Nigezie Xtreme,,,,NG,,FALSE,,,,https://nigezie.tv/
NightClub.ru,Night Club,Ночной Клуб,,,RU,xxx,TRUE,2007-05-03,2018-04-01,,http://nclub.tv/
NihonEigaSenmonChannel.jp,Nihon Eiga Senmon Channel,日本映画専門チャンネル,,Nihon Eiga Broadcasting Corp,JP,movies,FALSE,1998-07-01,,,https://www.nihon-eiga.com/
NihonGakkoTV.py,Nihon Gakko TV,,,,PY,education,FALSE,,,,
NihonJidai4K.jp,Nihon Jidai 4K,,,,JP,,FALSE,,,,https://www.nihon-eiga.com/nihon-jidai4k/
NiigataNewsNST.jp,Niigata News NST,新潟ニュース NST,,,JP,news,FALSE,,,,https://www.nsttv.com/news/
NikaTV.ru,Nika TV,Ника TV,,,RU,general,FALSE,,,,https://nikatv.ru/
NikiJunior.ua,Niki Junior,,,Rudolph Kirnos;Karina Torres,UA,kids,FALSE,2015-11-15,,,http://niki.ua/
NikiKids.ua,Niki Kids,,,Rudolph Kirnos;Karina Torres,UA,kids,FALSE,2017-11-15,,,http://niki.ua/
NikkeiCNBC.jp,Nikkei CNBC,日経CNBC,,Nikkei Inc.;TV Tokyo;NBCUniversal;Jupiter TV,JP,business,FALSE,1990-04-01,,,http://www.nikkei-cnbc.co.jp/
NileCinema.eg,Nile Cinema,نايل سينما,,Egyptian Radio and Television Union,EG,movies,FALSE,,,,http://www.niletc.tv/Channel/cinema
NileComedy.eg,Nile Comedy,نايل كوميدي,,Egyptian Radio and Television Union,EG,comedy,FALSE,,,,http://www.niletc.tv/Channel/comedy
NileCulture.eg,Nile Culture,,,Egyptian Radio and Television Union,EG,culture,FALSE,,,,http://www.niletc.tv/Channel/culture
NileDrama.eg,Nile Drama,نايل دراما,,Egyptian Radio and Television Union,EG,movies,FALSE,,,,http://www.niletc.tv/Channel/drama
NileEducationChannel.eg,Nile Education Channel,,,Egyptian Radio and Television Union,EG,education,FALSE,,,,http://www.niletc.tv/Channel/Learning
NileFamily.eg,Nile Family,,,Egyptian Radio and Television Union,EG,family,FALSE,,,,http://www.niletc.tv/Channel/family
NileLife.eg,Nile Life,نايل لايف,,Egyptian Radio and Television Union,EG,lifestyle,FALSE,,,,http://www.niletc.tv/Channel/life
NileNews.eg,Nile News,,,Egyptian Radio and Television Union,EG,news,FALSE,,,,https://www.nile.eg/
NileRiverTVChannel.sd,Nile River TV Channel,,,Mahgoub Sons Group,SD,general,FALSE,,,,
NileSport.eg,Nile Sport,,,Egyptian Radio and Television Union,EG,sports,FALSE,,,,http://www.niletc.tv/Channel/sport
NileTVInternational.eg,Nile TV International,,,Egyptian Radio and Television Union,EG,news,FALSE,1994-10-31,,,http://www.nileinternational.net/
NimTV.gt,Nim TV,,,,GT,general,FALSE,,,,https://www.playgt.net/nimtv
NinaTVEnglish.fr,Nina TV English,,,,FR,entertainment,FALSE,,,,http://www.nina-tv.com/en
NinaTVFrench.fr,Nina TV French,,,,FR,entertainment,FALSE,,,,http://www.nina-tv.com/
NineNorthSportsChannel.us,NineNorth Sports Channel,,,,US,sports;general,FALSE,,,,https://ninenorth.org/live-tv/channel-14/
NingTV.la,Ning TV,,,,LA,entertainment,FALSE,,,,
NingxiaChildrensChannel.cn,Ningxia Children's Channel,,,,CN,kids,FALSE,,,,http://www.nxtv.com.cn/tv/se/
NingxiaEconomicChannel.cn,Ningxia Economic Channel,经济频道,,,CN,business,FALSE,,,,http://www.nxtv.com.cn/tv/jj/
NingxiaPublicChannel.cn,Ningxia Public Channel,公共频道,,,CN,general,FALSE,,,,http://www.nxtv.com.cn/tv/gg/
NingxiaSatelliteChannel.cn,Ningxia Satellite Channel,卫视频道;宁夏卫视,,,CN,entertainment,FALSE,1970-10-01,,,http://www.nxtv.com.cn/tv/ws/
NinhBinhTV.vn,Ninh Binh TV,,,,VN,general,FALSE,,,,https://nbtv.vn/
NinhThuanTV.vn,Ninh Thuan TV,Thuan Hai TV;TNT Ninh Thuan;Khanh Hoa TV 1,,,VN,general,FALSE,,,,http://www.ninhthuantv.vn/
NinjaKidzTV.us,Ninja Kidz TV,,,,US,kids,FALSE,,,,https://www.ninja-kidz.com/
NinosporBBCKids.us,Ninos por BBC Kids,Niños por BBC Kids,Pluto TV,,US,kids,FALSE,,,,https://pluto.tv/en/live-tv/ninos-por-bbc-kids
NipponTVPlus.jp,Nippon TV Plus,,,,JP,,FALSE,,,,https://www.ntv.co.jp/
NireekshanaTV.in,Nireekshana TV,,,,IN,religious,FALSE,,,,http://www.nireekshana.tv/
NirwanaTV.id,Nirwana TV,,Jawa Pos Multimedia,,ID,,FALSE,2013-10-10,,,
NisibonTV.do,Nisibon TV,Nisibón TV,,,DO,general,FALSE,,,,
NissiTelevision.ke,Nissi Television,,,,KE,religious,FALSE,,,,
NisvilleTV.rs,Nisville TV,Nišville TV,,,RS,music,FALSE,,,,http://nisville.com/
NitidaTV.do,Nitida TV,Nítida TV,,,DO,entertainment,FALSE,2012-04-01,,,https://nitidafm.com/
Nitro.de,Nitro,RTL Nitro,,RTL Group,DE,entertainment,FALSE,2012-04-01,,,https://www.nitro-tv.de/
NitroCircus.us,Nitro Circus,,,,US,sports,FALSE,,,,https://www.nitrocircus.com/
NitteleGPlus.jp,Nittele G+,日テレジータス,,Nippon Television Network Corporation,JP,sports,FALSE,,,,https://www.gtasu.com/
NittelePlus.jp,Nittele Plus,日テレプラス,,CS Nippon Corporation,JP,entertainment,FALSE,,,,http://www.nitteleplus.com/
NITV.au,NITV,,SBS Television,SBS,AU,culture,FALSE,2012-12-12,,,https://www.sbs.com.au/guide/channel/NITV
NIUS.es,NIUS,,,Connect 5 Telecinco S A,ES,news,FALSE,,,,https://www.niusdiario.es/
NizhniyNovgorod24.ru,Nizhniy Novgorod 24,Нижний Новгород 24,,,RU,general,FALSE,,,,https://vestinn.ru/online/nn24/
Njam.be,Njam!,,,,BE,cooking,FALSE,,,,https://www.njam.tv/
NjataTV.ke,Njata TV,,,,KE,general,FALSE,,,,https://njatatv.co.ke/
NjoiTV.my,Njoi TV,,,,MY,general,FALSE,,2023-06-13,,https://www.njoi.com.my/
NKTV24x7.in,NK TV 24x7,,,,IN,news,FALSE,,,,https://www.nktv.in/
NLCKids.ly,NLC Kids,New Libya Channel Kids,,,LY,kids,FALSE,,,,
NLCNews.ly,NLC News,New Libya Channel News,,,LY,news,FALSE,,,,
NLMTV.fr,NLM TV,,,,FR,religious,FALSE,,,,http://www.newlivingministries.org/index.php/nlm-tv
NLOTV.ua,NLO TV,НЛО ТВ,,Media Group Ukraine,UA,,FALSE,,,,https://nlotv.com/ua/
NLTV53.us,NLTV 53,,,,US,general,FALSE,,,,https://naleo.tv/channel-53/
NLTV54.us,NLTV 54,,,,US,general,FALSE,,,,https://naleo.tv/channel-54-2/
NLTV55.us,NLTV 55,,,,US,general,FALSE,,,,https://naleo.tv/channel-55/
NMBTV.us,NMBTV,,,,US,legislative,FALSE,,,,https://www.citynmb.com/174/NMBTV-Live-Stream
NMTV.us,NMTV,North Metro TV,,,US,general,FALSE,,,,https://northmetrotv.com/channel-15-live-stream/
NNPSTV.us,NNPS-TV,,,,US,education,FALSE,,,,https://nnpstv.com/
NNT.ru,NNT,ННТ,,,RU,general,FALSE,,,,https://nnttv.ru/
NNTV.ru,NNTV,ННТВ,,,RU,news,FALSE,,,,https://nntv.tv/
NNTV.us,NNTV,,,,US,general,FALSE,,,,http://newportnewsva.cvp.swagit.com/live
NNTV2.us,NNTV2,,,,US,general,FALSE,,,,http://newportnewsva.cvp.swagit.com/live/?channel=nntv2
NNVeracruz.mx,NNVeracruz,,,,MX,news,FALSE,,,,https://www.nnveracruz.com.mx/
noa4Hamburg.de,noa4 Hamburg,,,,DE,general,FALSE,,,,https://www.noa4.de/hamburg.html
noa4Norderstedt.de,noa4 Norderstedt,,,,DE,general,FALSE,,,,https://www.noa4.de/norderstedt.html
NobelTV.ua,Nobel TV,,,,UA,general,FALSE,2003-08-07,2023-06-05,,https://noble.tv/
NobleTV.eg,Noble TV,,,,EG,religious,FALSE,,,,https://noble.tv/
Noggin.us,Noggin,,,Paramount Global,US,education,FALSE,1999-02-02,2009-09-28,NickJr.us,https://www.noggin.com/
NogoumFMTV.eg,NogoumFMTV,,,,EG,music,FALSE,,,,https://www.nogoumfm.net/
Noise.ru,Noise,,,Slow TV,RU,,FALSE,2016-01-01,2018-01-20,,http://tvslow.com/
NoiTV.it,NoiTV,,,,IT,general,FALSE,1989-01-01,,,https://www.noitv.it/live/
NojoumTV.ae,Nojoum TV,,,Nojoum Media,AE,music,FALSE,,,,https://nojoumtv.com/
NokshiTV.bd,Nokshi TV,,,,BD,entertainment,FALSE,2015-08-24,,,https://nokshitv.com/
Nolife.fr,Nolife,,,Nolife S A,FR,entertainment,FALSE,2007-06-01,2018-04-30,,https://nolife-tv.com
NollyAfrica.uk,Nolly Africa,,,,UK,movies,FALSE,,,,https://www.africanmoviechannel.tv/products-and-services
NollywoodCapitalTV.ng,Nollywood Capital TV,,,,NG,entertainment,FALSE,,,,https://nollywoodcapitaltv.com/watch/46626541
NollywoodTV.fr,Nollywood TV,,Les Bouquets Canal+,Thema,FR,movies,FALSE,2012-10-05,,,https://www.nollywoodtv.fr/
NollywoodTVEpic.fr,Nollywood TV Epic,Nollywood TV Épic,Les Bouquets Canal+,Thema,FR,entertainment,FALSE,,,,https://www.nollywoodtv.fr/
NomadTV.kg,Nomad TV,Номад ТВ,,,KG,news,FALSE,,,,https://nomadtv.kg/
NongomaTV.za,Nongoma TV,,,,ZA,culture,FALSE,,,,https://nongomatv.com/
NONN1TV.at,NON-N1-TV,NÖN-N1-TV;N1 Niederösterreich TV,,,AT,general,FALSE,,,,https://www.n1tv.at/
NonStopPeople.fr,Non Stop People,,,Banijay,FR,general,FALSE,2012-11-19,2021-11-17,,http://non-stop-tv.fr/
NoorDubai.ae,Noor Dubai,نور دبي تي في,,Dubai Media Incorporated,AE,religious,FALSE,,,,https://www.noordubai.com/
NoorinTV.af,Noorin TV,تلویزیون نورین,,Haji Mohammad Arif Noori,AF,general,FALSE,2007-01-01,2021-12-01,,https://www.noortv.af/
NoorTelevisao.mz,Noor Televisao,Noor Televisão,,,MZ,religious,FALSE,,,,
NoorTV.af,Noor TV,,,,AF,general,FALSE,2007-07-01,2024-04-18,,https://www.noortv.af/
NoorTV.ir,Noor TV,شبکه قم,,,IR,,FALSE,,,,http://qom.irib.ir/tv
NoorTV.uk,Noor TV,,,Noor Ul Arfeen Siddiqui,UK,religious,FALSE,2006-01-01,,,https://www.thenoor.tv/
NOOSTV.nl,NOOS TV,,,,NL,general,FALSE,,,,https://noos.tv/
Noovo.ca,Noovo,,,Bell Media,CA,general,FALSE,1986-09-07,,,https://www.noovo.ca/
NoovoEstrie.ca,Noovo Estrie,,,Bell Media,CA,general,FALSE,,,,https://noovo.ca/
NoovoQuebec.ca,Noovo Quebec,Noovo Québec,,Bell Media,CA,general,FALSE,,,,https://noovo.ca/
NoParentsAllowed.us,No Parents Allowed,,Pluto TV,,US,kids,FALSE,,,,https://pluto.tv/en/live-tv/no-parents-allowed
NopolaNews.fi,Nopola News,,,,FI,news,FALSE,,,,https://www.nopolanews.fi/
NoraTV.tr,Nora TV,,,,TR,news,FALSE,,,,https://noratelevizyonu.com/
NordBeninTV.bj,Nord Benin TV,,,,BJ,general,FALSE,,,,https://nordbenin.bj/
NordliichtTV.lu,Nordliicht TV,,,,LU,general,FALSE,1997-04-23,,,https://www.nordliicht.lu/
NorfolkTV48.us,NorfolkTV-48,,,,US,education,FALSE,,,,https://unreal.whro.org/tv48/
NorHayastanTV.am,Nor Hayastan TV,Նոր Հայաստան TV;New Armenia TV,,MOTV Media Holding,AM,entertainment,FALSE,,,,http://norhayastan.com/page/live
NorocTV.md,Noroc TV,,,,MD,music,FALSE,,,,https://www.radionoroc.md/tv-noroc/
NoroesteTV.es,Noroeste TV,,,,ES,general,FALSE,,,,http://www.noroestetv.es/
NorSelvaRTV.pe,NorSelva RTV,,,,PE,general,FALSE,,,,https://www.radiotvnorselva.com/
NorteInformativoTV.cr,Norte Informativo TV,,,,CR,news,FALSE,,,,https://norteinformativo.com/
NorteLitoralTV.pt,Norte Litoral TV,,,,PT,general,FALSE,,,,https://nortelitoral.tv/
NortenaMixRadioTV.pe,Nortena Mix Radio TV,Norteña Mix Radio TV,,,PE,music,FALSE,,,,https://www.nortenamixradiotv.com/
NorteTV.ar,Norte TV,,,,AR,general,FALSE,,,,https://www.ntvcanal7.com.ar/
NorteTV.co,Norte TV,,,,CO,general,FALSE,,,,https://eycpluss.com/
Nortevision.cl,Nortevision,Nortevisión,,,CL,general,FALSE,,,,https://nortevisiontv.cl/
Nortevision.es,Nortevision,Nortevisión,,,ES,,FALSE,,,,http://nortevision.es/directo/
NorthAfricaTV.uk,North Africa TV,,,,UK,general,FALSE,,,,https://nafrica.tv/
NorthBrunswickTV15.us,North Brunswick TV-15,,,,US,legislative,FALSE,,,,http://cablecast.northbrunswicknj.gov/CablecastPublicSite/?channel=1
NorthCastleTV.us,North Castle TV,NCTV,,,US,general,FALSE,,,,https://northcastleny.granicus.com/player/camera/6?&redirect=true
NortheastLive.in,Northeast Live,,,,IN,,FALSE,,,,https://northeastlivetv.com/
NorthernEagleTelevision.zm,Northern Eagle Television,,,,ZM,general,FALSE,,,,
NorthMetroTVPublicAccess.us,North Metro TV Public Access,,,,US,general,FALSE,,,,https://northmetrotv.com/channel-14-live-stream/
NorthwestAccessTVChannel1079.us,Northwest Access TV Channel 1079,,,,US,general,FALSE,,,,https://northwestaccess.tv/watch/
NorthwestAccessTVChannel1089.us,Northwest Access TV Channel 1089,,,,US,general,FALSE,,,,https://northwestaccess.tv/watch/
NorthWestTV.zm,North West TV,,,,ZM,entertainment,FALSE,,,,
Nortvision.ec,Nortvision,Nortvisión,,,EC,general,FALSE,,,,https://nortvision.tv/
Nosey.us,Nosey,,Pluto TV,,US,series,FALSE,,,,https://pluto.tv/en/live-tv/nosey
NoseyCasos.us,Nosey Casos,,,,US,entertainment,FALSE,,,,https://watch.plex.tv/live-tv/channel/nosey-casos
NoseyDivorceCourt.us,Nosey Divorce Court,,,,US,series,FALSE,,,,
NoseyEscandalos.us,Nosey Escandalos,Nosey Escândalos,Pluto TV,,US,entertainment,FALSE,,,,https://pluto.tv/en/live-tv/nosey-escandalos-ptv3
NoseyJerrySpringer.us,Nosey Jerry Springer,,,,US,series,FALSE,,,,
NoseyJudgeKarensCourt.us,Nosey Judge Karen's Court,,,,US,series,FALSE,,,,
NoseyMaury.us,Nosey Maury,,,,US,series,FALSE,,,,
NoseySteveWilkos.us,Nosey Steve Wilkos,,,,US,series,FALSE,,,,
NosIslaTV.aw,Nos Isla TV,,,,AW,entertainment,FALSE,,,,https://nosisla.tv
NosotrosTV.co,Nosotros TV,,,,CO,religious,FALSE,,,,https://nosotrostv.com/
NosPais.cw,Nos Pais,,,Mavis Albertina,CW,entertainment,FALSE,2014-01-01,,,https://www.nospais.com/
NosStudios.pt,Nos Studios,,,,PT,entertainment,FALSE,,,,https://www.nos.pt/particulares/televisao/canais/exclusivos/Pages/nos-studios.aspx?channel=547
Nostalgia.bg,Nostalgia,,,,BG,classic,FALSE,,,,http://nostalgia.bg/
Nostalgia.ru,Nostalgia,Ностальгия,,Veriselintel,RU,classic,FALSE,2004-11-04,,,http://www.nostalgiatv.ru/
NosTelevision.es,Nos Television,Nós Televisión,,Diego Frey,ES,culture,FALSE,,,,https://nostelevision.gal/
NosTVBonaire.bq,Nos TV Bonaire,,,Flamingo TV,BQ,general,FALSE,,,,http://www.nostvbonaire.com/
Notele.be,Notele,No Télé,,,BE,general,FALSE,1977-11-12,,,https://www.notele.be/
NOTFM.gp,NOT' FM,,,Open Media 1,GP,music,FALSE,,,,https://notfm.fr/
NothingScripted.us,Nothing Scripted,,,,US,,FALSE,,,,
Noticias16.do,Noticias 16,El Canal de las Noticias,,,DO,news,FALSE,,,,https://noticias16.com.do/en-vivo/
NoticiasCaracolAhora.co,Noticias Caracol Ahora,,,,CO,news,FALSE,,,,https://noticias.caracoltv.com/ahora
Noticiero90Minutos.co,Noticiero 90 Minutos,,,Telepacific,CO,news,FALSE,1988-01-01,,,https://90minutos.co/
NOTIMATV.ni,NOTIMATV,,,,NI,general,FALSE,,,,https://radionotimat.com/
NotioiTV.gr,Notioi TV,,,,GR,general,FALSE,,,,https://www.notioi.gr/
NotisurTV.do,Notisur TV,,,,DO,general,FALSE,,,,https://www.notisurbani.com/index.php
NotiUnoTV.pr,NotiUno TV,,,,PR,news,FALSE,,,,https://www.notiuno.com/notiuno-tv/
Notivision.co,Notivision,Notivisión,,,CO,general,FALSE,,,,
NotosTv.gr,Notos Tv,,,,GR,general,FALSE,,,,https://notostv.gr/
NottsTV.uk,Notts TV,,,Notts TV Limited,UK,general,FALSE,2014-05-27,2025-08-29,,http://www.nottstv.com/
NourAlKoddass.lb,Nour Al Koddass,نور القداس,,,LB,religious,FALSE,,,,https://noursat.tv/
NourAlSharq.lb,Nour Al Sharq,نور الشباب,,,LB,religious,FALSE,,,,
NourdineTV.gn,Nourdine TV,,,,GN,religious,FALSE,,,,
NourElShabeb.lb,Nour El Shabeb,الشباب,,,LB,religious,FALSE,,,,https://noursat.tv/
NourElSham.sy,Nour El-Sham,قناة نور الشام,ORTAS,,SY,religious,FALSE,2011-07-31,,,http://nour-elsham.sy/
NourKids.lb,Nour Kids,,,,LB,animation;kids,FALSE,,,,https://noursat.tv/tv/nour-kids/live
NourMariam.lb,Nour Mariam,نور مريم,,,LB,religious,FALSE,,,,
Noursat.lb,Noursat,نورسات,,,LB,religious,FALSE,,,,https://noursat.tv/
NoursatEnglish.lb,Noursat English,,,,LB,religious,FALSE,,,,https://noursat.tv/
NourTV.ae,Nour TV,,,,AE,religious,FALSE,2010-01-01,,,https://nourtv.net/
NourTV.ga,Nour TV,,,,GA,religious,FALSE,,,,http://www.nourtv.ga/
NousTV.ca,NousTV,,,Cogeco Connexion,CA,general,FALSE,,,,https://yourtv.tv/community-selection
NouvelleCaledonie1ere.nc,Nouvelle Caledonie 1ere,Nouvelle Calédonie 1ère;Nouvelle Calédonie La Première,,France Televisions,NC,general,FALSE,1965-10-19,,,https://la1ere.francetvinfo.fr/nouvellecaledonie/
NouvelleGenerationTV.ga,Nouvelle Generation TV,Nouvelle Génération TV,,,GA,religious,FALSE,,,,
Nova.bg,Nova,Нова Телевизия;НТВ;NTV,,United Group,BG,general,FALSE,1994-07-16,,,https://nova.bg/
Nova.es,Nova,,,Atresmedia,ES,lifestyle,FALSE,2005-11-30,,,http://nova.atresmedia.com/
Nova.rs,Nova,Nova S;Top,,Nova S d.o.o.,RS,general,FALSE,2017-12-15,,,https://nova.rs/
Nova24TV.si,Nova24TV,,,NovaTV24.si d. d. Nova hiša d.o.o.,SI,news,FALSE,2016-03-01,,,https://nova24tv.si/
